symbol,title,publisher,link,published_at,summary,polarity,subjectivity,label
INNOVACAP.BO,Discovering 3 Hidden Stock Gems in India with Strong Potential,Simply Wall St.,https://finance.yahoo.com/news/discovering-3-hidden-stock-gems-100633535.html,2024-10-25T10:06:33Z,"Over the last 7 days, the Indian market has experienced a 3.3% drop, yet it has risen by an impressive 41% over the past year with earnings expected to grow by 18% annually in the coming years. In this dynamic environment, identifying stocks with strong fundamentals and growth potential can be key to uncovering hidden gems that may offer promising opportunities.",0.17424242424242423,0.5772727272727273,neutral
RELINFRA.NS,India's Reliance Infra to invest $1.2 billion for ammunition project,Reuters,https://sg.finance.yahoo.com/news/indias-reliance-infra-invest-1-134500041.html,2024-10-22T13:45:00Z,"India, which counts the Tata Group, the Adani Group and Larsen & Toubro as major private defence manufacturers, has been pushing to increase domestic production of defence equipment, with exports hitting an all-time high of 210.83 billion rupees in the previous fiscal year.  Reliance Infra will set up the project in the western state of Maharashtra and is aiming for potential joint ventures with six global defence companies, the company said in an exchange filing, without giving any further details.",0.006203703703703705,0.3535185185185185,neutral
RELINFRA.NS,Reliance studying Indian BEV potential,Just Auto,https://www.just-auto.com/news/reliance-studying-indian-bev-potential/,2024-09-11T09:52:38Z,"Feasibility study for plant with initial capacity for 250,000 units",0.0,0.0,neutral
RELINFRA.NS,"Exclusive-India's Reliance Infra weighs EV push, taps ex-BYD exec, sources say",Reuters,https://sg.finance.yahoo.com/news/exclusive-indias-reliance-infra-weighs-101023553.html,2024-09-06T10:10:23Z,"NEW DELHI (Reuters) -India's Reliance Infrastructure is considering plans to manufacture electric cars and batteries, and has hired a former India executive at China's BYD Co to advise on its plans, two sources briefed on the matter told Reuters.  The company, part of Anil Ambani's Reliance Group, has hired external consultants to conduct a ""cost feasibility"" study for setting up an EV plant with an initial capacity of about 250,000 vehicles a year, to be scaled up to 750,000 over some years, the first source said.  Reliance Infrastructure did not respond to a request for comment on its plans, which are being reported for the first time.",0.10606060606060606,0.20353535353535354,neutral
RELINFRA.NS,SEBI's ban on India's Anil Ambani and his Reliance Group troubles,Reuters,https://sg.finance.yahoo.com/news/sebis-ban-indias-anil-ambani-122004753.html,2024-08-26T12:20:04Z,"Anil Ambani, one of India's best-known businessmen and chairman of Reliance Group, was banned from the securities market for five years and fined about $3 million by the country's markets regulator last week on charges of diversion of funds.  Anil Ambani said he was reviewing the order and will take appropriate next steps as legally advised.  Once ranked sixth-richest person in the world in 2008, Anil Ambani has faced numerous legal and financial hurdles, leading him to announce bankruptcy in a UK court in 2020.",0.12857142857142856,0.2095238095238095,neutral
SHK.NS,Top Growth Companies With Significant Insider Ownership,Simply Wall St.,https://finance.yahoo.com/news/top-growth-companies-significant-insider-180302146.html,2024-10-30T18:03:02Z,"As global markets navigate the challenges posed by rising U.S. Treasury yields and shifting economic conditions, investors are increasingly focused on growth companies that demonstrate resilience and potential for long-term success. In such an environment, stocks with significant insider ownership can be particularly appealing, as they often indicate confidence from those closest to the company and align management's interests with shareholders.",0.19642857142857142,0.43928571428571433,neutral
SHK.NS,3 Indian Stocks With High Insider Ownership Expecting Up To 32% Revenue Growth,Simply Wall St.,https://finance.yahoo.com/news/3-indian-stocks-high-insider-010343581.html,2024-09-25T01:03:43Z,"The Utilities sector gained 3.5% while the market remained flat over the last week, and overall, the market is up 44% over the past year with earnings forecast to grow by 17% annually. In such a robust environment, stocks with high insider ownership and strong growth prospects can be particularly appealing to investors looking for potential opportunities.",0.09092592592592591,0.41277777777777774,neutral
KOLTEPATIL.BO,Bypass Kolte-Patil Developers For One Attractive Dividend Stock,Simply Wall St.,https://finance.yahoo.com/news/bypass-kolte-patil-developers-one-010139984.html,2024-07-02T01:01:39Z,"In the search for passive income through dividend stocks in India, investors often come across options that offer high yields. However, it is crucial to evaluate the sustainability of these dividends. Companies with excessively high payout ratios, such as Kolte-Patil Developers, may not be prudent choices as their dividend coverage could be at risk. This article will discuss two such companies, highlighting one as an attractive investment and advising caution against another due to its...",0.14214285714285715,0.6364285714285715,neutral
AXISBANK.BO,Max Life incorporates ‘Axis’ into its brand identity,Life Insurance International,https://www.lifeinsuranceinternational.com/news/max-life-incorporates-axis/,2024-12-16T11:38:21Z,"The company says there will be no changes to customer service touchpoints or policy benefits, as well as other processes.",-0.125,0.375,neutral
AXISBANK.BO,India’s Axis Bank expands IFSC Banking Unit at GIFT City,Retail Banker International,https://www.retailbankerinternational.com/news/indias-axis-bank-gift-city/,2024-11-28T11:53:15Z,"The new premises, covering nearly 8,000 ft², represent a significant expansion from the previous 2,700 ft² facility.",0.11117424242424243,0.4740530303030303,neutral
AXISBANK.BO,Max Financial Services Ltd (BOM:500271) Q2 2025 Earnings Call Highlights: Robust Growth Across ...,GuruFocus.com,https://finance.yahoo.com/news/max-financial-services-ltd-bom-070036131.html,2024-10-24T07:00:36Z,"Max Financial Services Ltd (BOM:500271) reports significant gains in premium growth and digital channels, despite challenges in annuity sales and operational expenses.",0.125,0.2916666666666667,neutral
AXISBANK.BO,Axis Bank Ltd (FRA:UZC) (H1 2025) Earnings Call Highlights: Strong Profit Growth Amid Strategic ...,GuruFocus.com,https://finance.yahoo.com/news/axis-bank-ltd-fra-uzc-070341197.html,2024-10-18T07:03:41Z,"Axis Bank Ltd (FRA:UZC) reports robust profit growth and strategic branch expansion, despite challenges in loan growth and net interest margin.",0.0,0.0,neutral
AXISBANK.BO,"India's Axis Bank likely to issue infra bonds in September, sources say",Reuters,https://sg.finance.yahoo.com/news/indias-axis-bank-likely-issue-055450444.html,2024-08-29T05:54:50Z,"India's Axis Bank is set to join several other lenders in raising funds through infrastructure bonds and may announce the issue in September, three sources, including two merchant bankers, said.  ""Axis Bank is planning and should come up with an infrastructure bond issue soon,"" an official said, requesting anonymity as the discussions are still private.  Axis Bank's infrastructure notes are rated AAA by Crisil and ICRA and had last raised 38.51 billion rupees ($459.07 million) in March through 10-year infrastructure bonds at a coupon of 7.64%.",-0.03125,0.20416666666666666,neutral
AXISBANK.BO,Axis Bank and Visa launch luxury credit card for the wealthy Primus,Private Banker International,https://www.privatebankerinternational.com/news/axis-bank-and-visa-launch-luxury-credit-card-for-the-wealthy-primus/,2024-08-12T12:15:10Z,"Visa and Axis Bank launch 'Primus', an ultra-luxury credit card for India's elite.",0.0,0.0,neutral
AXISBANK.BO,India's Axis Bank falls 5% after Q1 profit miss,Reuters,https://sg.finance.yahoo.com/news/indias-axis-bank-falls-5-040341623.html,2024-07-25T04:03:41Z,"BENGALURU (Reuters) -Axis Bank's shares fell about 5% on Thursday, a day after it reported a smaller-than-expected first-quarter profit on higher provisions for bad loans.  India's third-largest private bank by market capitalisation said the funds kept aside to cover potential bad loans and losses from any unforeseen events rose 97% from a year earlier.  Axis Bank shares have risen 12.4% year-to-date as of last close, the fifth-most gainer among 12 stocks in the bank index, which is up 6.3%.",-0.06874999999999996,0.590625,neutral
AXISBANK.BO,"Indian shares end flat as L&T counters Axis Bank, Nestle results",Reuters,https://sg.finance.yahoo.com/news/indian-shares-set-open-lower-024858963.html,2024-07-25T02:48:58Z,"BENGALURU (Reuters) -Indian shares ended little changed on Thursday, as gains in Larsen and Toubro offset the drag from weaker-than-expected results by Axis Bank and Nestle India.  The NSE Nifty 50 slipped 0.03% to 24,406.1 points, while the S&P BSE Sensex settled 0.14% lower at 80,039.8.  Axis Bank retreated 5%, the most on the Nifty, after reporting a smaller-than-expected quarterly profit.",0.07083333333333335,0.35694444444444445,neutral
AXISBANK.BO,"Bain Capital to sell $429 million stake in India's Axis Bank, term sheet shows",Reuters,https://finance.yahoo.com/news/bain-capital-sell-429-million-155755870.html,2024-04-08T15:57:55Z,"MUMBAI (Reuters) -Bain Capital plans to sell stake worth $429 million in Indian private lender Axis Bank on Tuesday, according to a term sheet seen by Reuters.  The private equity firm, which first purchased shares in the bank in November 2017, will exit its entire holding with Tuesday's stake sale, a source familiar with the matter told Reuters.  Bain Capital will sell about 33.40 million shares of the lender, representing an over 1% stake, at an offer price in the range of 1,071 rupees to 1,076.05 rupees per share, the term sheet showed.",0.10357142857142856,0.38690476190476186,neutral
AXISBANK.BO,"India's Paytm likely to partner with four banks for enabling UPI transactions, sources say",Reuters,https://sg.finance.yahoo.com/news/indias-paytm-likely-partner-four-130117686.html,2024-02-26T13:01:17Z,"India's troubled Paytm is likely to partner with Axis Bank, HDFC Bank, State Bank of India and Yes Bank for processing transactions via the popular unified payments interface (UPI), two sources aware of the development said.  The central bank has asked Paytm Payments Bank, the banking unit of Paytm to wind down its business by March 15, leading to disruption for the popular payment app.  UPI is India's real-time payments system, operated by the National Payments Corporation of India (NPCI), that allows users to transfer money across banks.",0.11349206349206349,0.6555555555555556,neutral
TBOTEK.NS,November 2024's Top Growth Picks With High Insider Confidence,Simply Wall St.,https://finance.yahoo.com/news/november-2024s-top-growth-picks-120314813.html,2024-11-13T12:03:14Z,"In the wake of a ""red sweep"" in the U.S. elections, global markets have experienced significant shifts, with major benchmarks like the S&P 500 and Nasdaq Composite reaching record highs amid expectations of growth-friendly policies. As investors navigate these evolving conditions, companies with high insider ownership often signal strong internal confidence and alignment with shareholder interests, making them compelling considerations for those seeking growth opportunities in today's market...",0.23675925925925925,0.46092592592592596,mostly truth
TBOTEK.NS,3 Indian Growth Stocks Insiders Are Eager To Hold,Simply Wall St.,https://finance.yahoo.com/news/3-indian-growth-stocks-insiders-010727659.html,2024-10-15T01:07:27Z,"The Indian market has experienced a flat week recently but has shown impressive growth over the past year with a 40% increase, and earnings are expected to grow by 17% annually. In such an environment, stocks with high insider ownership can be particularly appealing as they often reflect confidence from those who know the company best.",0.3085,0.4765,mostly truth
TBOTEK.NS,Top Indian Growth Stocks With High Insider Ownership For September 2024,Simply Wall St.,https://finance.yahoo.com/news/top-indian-growth-stocks-high-010333074.html,2024-09-16T01:03:33Z,"The Indian market has gained 1.7% recently and is up an impressive 41% over the last 12 months, with earnings forecasted to grow by 17% annually. In this thriving environment, growth companies with high insider ownership can be particularly appealing as they often align management's interests with those of shareholders, potentially leading to stronger performance.",0.27666666666666667,0.5594444444444444,mostly truth
TBOTEK.NS,3 Indian Growth Stocks With Insider Ownership Up To 27%,Simply Wall St.,https://finance.yahoo.com/news/3-indian-growth-stocks-insider-010335384.html,2024-08-16T01:03:35Z,"Over the last 7 days, the Indian market has dropped 1.1%, yet it remains up 41% over the past year with earnings expected to grow by 17% per annum in the coming years. In such a vibrant market, growth stocks with high insider ownership can be particularly appealing as they often indicate strong confidence from those closest to the company.",0.11374999999999999,0.41541666666666666,neutral
TBOTEK.NS,"TBO Tek Has IPO Money Now, Acquisitions Could Come Next",Skift,https://finance.yahoo.com/news/tbo-tek-ipo-money-now-033000572.html,2024-05-16T03:30:00Z,"TBO Tek had a strong debut with its IPO, with plenty of interest in its shares. Now it needs to execute.",0.4333333333333333,0.7333333333333333,mostly truth
TECHM.BO,"India's Tech Mahindra aiming for bigger bite of bank tech spends, CEO says",Reuters,https://finance.yahoo.com/news/indias-tech-mahindra-aiming-bigger-183318918.html,2024-12-19T18:33:18Z,"India's Tech Mahindra is stepping up focus on its banking, financial services and insurance (BFSI) business in a bid to bridge the gap with larger peers which have historically made more revenue from the lucrative segment, its CEO said in an interview.  Mohit Joshi, who took the helm of India's No.5 software services exporter in December 2023 after more than two decades at Infosys, wants to increase the share of BFSI in Tech Mahindra's revenue mix by up to 25% by March 2027, from about 16% currently.  Some of Tech Mahindra's peers in the $254 billion Indian IT sector already make as much as a third of their revenue from this sector.",0.15,0.25,neutral
TECHM.BO,"Amazon.com, Inc. (AMZN): Tech Mahindra Partners with AWS to Develop AI-Driven Autonomous Networks Platform for CSPs",Insider Monkey,https://finance.yahoo.com/news/amazon-com-inc-amzn-tech-195322640.html,2024-11-28T19:53:22Z,"We recently compiled a list of the 15 Trending AI Stocks on Latest Ratings and News. In this article, we are going to take a look at where Amazon.com, Inc. (NASDAQ:AMZN) stands against the other AI stocks. Latest reports indicate that billionaire Masayoshi Son, the founder of Japanese multinational tech firm Softbank, is set to meet […]",0.1125,0.47083333333333327,neutral
TECHM.BO,High Growth Tech Stocks In India To Watch October 2024,Simply Wall St.,https://finance.yahoo.com/news/high-growth-tech-stocks-india-010642626.html,2024-10-28T01:06:42Z,"Over the last 7 days, the Indian market has dropped 4.9%, yet it remains up by an impressive 37% over the past year, with earnings forecasted to grow by 18% annually. In this context of fluctuating yet promising growth, identifying high-growth tech stocks involves looking for companies with strong fundamentals and innovative potential that can capitalize on these dynamic market conditions.",0.23541666666666666,0.5895833333333333,mostly truth
TECHM.BO,Infosys And 2 Other High Growth Tech Stocks In India,Simply Wall St.,https://finance.yahoo.com/news/infosys-2-other-high-growth-010652038.html,2024-10-25T01:06:52Z,"Over the last 7 days, the Indian market has dropped 4.2%, yet it has risen by 40% over the past year with earnings forecasted to grow by 18% annually. In this context, identifying high growth tech stocks like Infosys and others involves evaluating their potential to capitalize on robust earnings growth amidst fluctuating market conditions.",-0.0225,0.4641666666666666,neutral
TECHM.BO,Tech Mahindra Ltd (BOM:532755) Q2 2025 Earnings Call Highlights: Strategic Wins and Challenges ...,GuruFocus.com,https://finance.yahoo.com/news/tech-mahindra-ltd-bom-532755-070020114.html,2024-10-20T07:00:20Z,"Tech Mahindra Ltd (BOM:532755) reports steady growth with strategic partnerships and new deals, while navigating sector-specific challenges and budget pressures.",0.1515151515151515,0.4772727272727273,neutral
TECHM.BO,India's Tech Mahindra beats July-Sept revenue view,Reuters,https://finance.yahoo.com/news/indias-tech-mahindra-beats-july-055322530.html,2024-10-19T05:53:22Z,"Indian IT services firm Tech Mahindra on Saturday reported revenue grew more than expected in the three months through September, aided by growth in European and other non-American markets, as well as the banking, financial services, and insurance (BFSI) segment.  Tech Mahindra continued to see weakness in its communications segment, which contributes a third of overall revenue.  ""Our key telecom clients continue to prioritise cost savings and their spending on discretionary projects is constrained,"" CEO Mohit Joshi said in a post-earnings call.",0.008333333333333331,0.2972222222222222,neutral
TECHM.BO,Infosys And 2 Other High Growth Tech Stocks Shaping India's Future,Simply Wall St.,https://finance.yahoo.com/news/infosys-2-other-high-growth-010643274.html,2024-10-18T01:06:43Z,"Over the last 7 days, the Indian market has remained flat, yet it has seen a significant increase of 40% over the past year with earnings forecasted to grow by 17% annually. In this dynamic environment, identifying high growth tech stocks like Infosys and others that are shaping India's future involves looking for companies with strong innovation capabilities and robust financial health to capitalize on these promising market conditions.",0.08933333333333333,0.33816666666666667,neutral
TECHM.BO,High Growth Tech Stocks in India for October 2024,Simply Wall St.,https://finance.yahoo.com/news/high-growth-tech-stocks-india-010235317.html,2024-10-16T01:02:35Z,"The Indian market has been flat over the last week but is up 40% over the past year, with earnings expected to grow by 17% per annum in the coming years. In this context, identifying high growth tech stocks involves looking for companies that demonstrate strong innovation and adaptability to leverage these favorable market conditions.",0.03638888888888888,0.3525,neutral
TECHM.BO,Kaynes Technology India And 2 Other Leading High Growth Tech Stocks In India,Simply Wall St.,https://finance.yahoo.com/news/kaynes-technology-india-2-other-010644568.html,2024-10-15T01:06:44Z,"The Indian market has remained flat over the past week but has seen a remarkable 40% increase over the last year, with earnings projected to grow by 17% annually in the coming years. In this context, identifying high-growth tech stocks like Kaynes Technology India involves looking for companies that demonstrate strong innovation and adaptability to capitalize on these favorable market conditions.",0.18166666666666664,0.38499999999999995,neutral
TECHM.BO,India's High Growth Tech Stocks Including Info Edge (India) And Two More,Simply Wall St.,https://finance.yahoo.com/news/indias-high-growth-tech-stocks-010300357.html,2024-10-10T01:03:00Z,"Over the last 7 days, the Indian market has dropped 3.2%, yet it has shown remarkable resilience with a 40% increase over the past year and earnings expected to grow by 17% annually in the coming years. In this dynamic environment, identifying high growth tech stocks like Info Edge (India) and others involves looking for companies that demonstrate robust growth potential and adaptability to evolving market conditions.",0.08,0.4533333333333333,neutral
ORCHPHARMA.BO,Orchid Pharma And 2 Other Undiscovered Gems with Strong Potential,Simply Wall St.,https://finance.yahoo.com/news/orchid-pharma-2-other-undiscovered-000532860.html,2024-11-01T00:05:32Z,"As global markets navigate the challenges of rising U.S. Treasury yields and tepid economic growth, small-cap stocks have faced increased pressure compared to their large-cap counterparts. Despite these headwinds, opportunities remain for discerning investors who can identify companies with strong fundamentals and growth potential in this volatile environment. In such times, finding undiscovered gems like Orchid Pharma requires a keen eye for businesses that exhibit resilience and...",0.12666666666666665,0.4866666666666667,neutral
ORCHPHARMA.BO,Undiscovered Gems in India to Watch This September 2024,Simply Wall St.,https://finance.yahoo.com/news/undiscovered-gems-india-watch-september-100905372.html,2024-09-02T10:09:05Z,"The Indian market has climbed 1.0% over the last week and is up 45% over the last 12 months, with earnings expected to grow by 17% per annum over the next few years. In this favorable environment, identifying stocks with strong growth potential and solid fundamentals can offer promising opportunities for investors.",0.03703703703703703,0.32962962962962966,neutral
ORCHPHARMA.BO,Undervalued Indian Stocks That May Be Trading Below Intrinsic Value In August 2024,Simply Wall St.,https://finance.yahoo.com/news/undervalued-indian-stocks-may-trading-010511305.html,2024-08-14T01:05:11Z,"The Indian market has climbed 1.6% over the last week and is up 43% over the past 12 months, with earnings forecast to grow by 17% annually. In such a robust environment, identifying undervalued stocks that may be trading below their intrinsic value can offer significant opportunities for investors seeking growth potential.",0.025,0.5383333333333333,neutral
ORCHPHARMA.BO,Jai Balaji Industries And Two More Undiscovered Gems In India,Simply Wall St.,https://finance.yahoo.com/news/jai-balaji-industries-two-more-101129291.html,2024-07-26T10:11:29Z,"India's stock market has experienced a slight decline of 1.0% over the past week, yet it boasts an impressive annual growth of 44%, with earnings expected to grow by 16% annually. In this dynamic environment, identifying stocks like Jai Balaji Industries that have potential yet remain under the radar can offer intriguing opportunities for informed investors.",0.19791666666666666,0.5354166666666667,neutral
ORCHPHARMA.BO,Exploring Undiscovered Gems In India For July 2024,Simply Wall St.,https://finance.yahoo.com/news/exploring-undiscovered-gems-india-july-011018622.html,2024-07-26T01:10:18Z,"The Indian stock market has experienced a notable trajectory, declining 1.3% over the past week but soaring 43% over the last year, with earnings projected to grow by 16% annually. In this dynamic environment, identifying stocks that have not yet caught the attention of mainstream investors can offer unique opportunities for growth.",0.23750000000000002,0.48055555555555557,mostly truth
ORCHPHARMA.BO,Exploring Undiscovered Gems In India July 2024,Simply Wall St.,https://finance.yahoo.com/news/exploring-undiscovered-gems-india-july-100838340.html,2024-07-25T10:08:38Z,"Amidst a backdrop of recent selloffs and heightened volatility in the Indian stock market, investors are navigating through a phase marked by valuation concerns and economic uncertainties. As the Sensex and Nifty 50 show signs of strain, exploring undiscovered gems could potentially offer unique opportunities in such turbulent times. In this context, understanding the resilience and growth potential of smaller companies becomes crucial, especially when broader market sentiments are mixed and...",0.06136363636363637,0.6636363636363636,neutral
ORCHPHARMA.BO,Exploring Undiscovered Gems In Indian Stocks July 2024,Simply Wall St.,https://finance.yahoo.com/news/exploring-undiscovered-gems-indian-stocks-011024762.html,2024-07-25T01:10:24Z,"The Indian stock market has experienced a notable fluctuation recently, declining by 2.0% over the last week, yet showing an impressive annual increase of 43%. In this context, identifying stocks with potential for robust earnings growth, forecasted at 16% annually, becomes particularly compelling for investors looking to uncover less recognized opportunities in such a dynamic market.",0.24333333333333332,0.505,mostly truth
ORCHPHARMA.BO,Exploring Three Undiscovered Gems In Indian Stocks July 2024,Simply Wall St.,https://finance.yahoo.com/news/exploring-three-undiscovered-gems-indian-100839769.html,2024-07-24T10:08:39Z,"In the past year, the Indian stock market has shown remarkable resilience with a 43% increase, despite a recent 2.0% drop over the last week. In this context of robust annual earnings growth forecasted at 16%, identifying stocks that have not yet caught the attention of mainstream investors could offer unique opportunities for those looking to diversify their portfolios.",0.175,0.46333333333333326,neutral
ORCHPHARMA.BO,Uncovering July 2024's Undiscovered Gems In India,Simply Wall St.,https://finance.yahoo.com/news/uncovering-july-2024s-undiscovered-gems-010738908.html,2024-07-24T01:07:38Z,"The Indian market has experienced a mix of dynamics recently, with a 1.5% decline over the last week contrasting sharply against a robust annual growth of 44%. In this context, identifying stocks that not only have strong fundamentals but also the potential for significant earnings growth becomes particularly compelling.",0.19814814814814816,0.6861111111111111,neutral
DLF.NS,DLF Ltd (BOM:532868) Q2 2025 Earnings Call Highlights: Strong Free Cash Flow and Robust Sales ...,GuruFocus.com,https://finance.yahoo.com/news/dlf-ltd-bom-532868-q2-150021963.html,2024-10-27T15:00:21Z,"DLF Ltd (BOM:532868) reports impressive free cash flow and strong demand for luxury projects, despite facing challenges in approval cycles and market concentration risks.",0.611111111111111,0.8444444444444444,mostly truth
DLF.NS,DLF And 2 High Growth Stocks With Significant Insider Ownership On The Indian Exchange,Simply Wall St.,https://finance.yahoo.com/news/dlf-2-high-growth-stocks-010515988.html,2024-09-04T01:05:15Z,"The Indian market has been flat over the last week but has risen 44% in the past 12 months, with earnings expected to grow by 17% per annum over the next few years. In this robust environment, stocks with high insider ownership and strong growth potential, such as DLF and two others discussed here, can be particularly appealing to investors.",0.04712121212121212,0.3831818181818182,neutral
DLF.NS,21 Largest Real Estate Companies in the World,Insider Monkey,https://finance.yahoo.com/news/21-largest-real-estate-companies-214225641.html,2024-04-18T21:42:25Z,"In this article, we will be covering the global real estate market and the 21 largest real estate companies in the world. If you wish to skip our detailed analysis, you can move directly to the 5 Largest Real Estate Companies in the World. Global Real Estate Market: An Overview As reported by Savills, global […]",0.14444444444444446,0.26111111111111107,neutral
KRN.BO,Undiscovered Gems And 3 Promising Stocks To Enhance Your Portfolio,Simply Wall St.,https://finance.yahoo.com/news/undiscovered-gems-3-promising-stocks-150409785.html,2024-11-14T15:04:09Z,"In the wake of recent U.S. election results, global markets have experienced notable shifts, with the small-cap Russell 2000 Index leading gains but still trailing its record highs. As investors navigate these dynamic conditions marked by potential policy changes and economic indicators, identifying promising stocks that can enhance a portfolio becomes crucial. A good stock in this environment is one that shows resilience and growth potential amidst regulatory changes and economic fluctuations.",0.2076923076923077,0.532051282051282,mostly truth
KRN.BO,Jaiprakash Power Ventures And 2 Other Undiscovered Gems In India,Simply Wall St.,https://finance.yahoo.com/news/jaiprakash-power-ventures-2-other-101110774.html,2024-10-10T10:11:10Z,"The Indian market has experienced a 2.7% decline over the past week, yet it boasts a robust 40% increase over the last year with earnings projected to grow by 17% annually. In this dynamic environment, discovering stocks that offer potential for growth and resilience can provide valuable opportunities for investors seeking to capitalize on India's evolving economic landscape.",0.125,0.4305555555555556,neutral
KRN.BO,Exploring 3 Undiscovered Gems in India's Stock Market,Simply Wall St.,https://finance.yahoo.com/news/exploring-3-undiscovered-gems-indias-010901364.html,2024-10-10T01:09:01Z,"Over the last seven days, India's stock market has seen a 3.2% decline, yet it remains up by an impressive 40% over the past year with earnings projected to grow by 17% annually in the coming years. In such dynamic conditions, identifying stocks that possess strong fundamentals and growth potential can offer significant opportunities for investors seeking undiscovered gems.",0.19479166666666667,0.5739583333333333,neutral
KRN.BO,Undiscovered Gems in India To Explore This October 2024,Simply Wall St.,https://finance.yahoo.com/news/undiscovered-gems-india-explore-october-101032300.html,2024-10-09T10:10:32Z,"Over the last 7 days, the Indian market has experienced a 3.2% decline, yet it boasts an impressive 40% rise over the past year with earnings forecasted to grow by 17% annually. In this dynamic environment, identifying promising stocks involves looking for companies with strong growth potential and resilience that can capitalize on these robust market conditions.",0.27291666666666664,0.5770833333333334,mostly truth
KRN.BO,Three Undiscovered Gems In India With Promising Potential,Simply Wall St.,https://finance.yahoo.com/news/three-undiscovered-gems-india-promising-010835149.html,2024-10-09T01:08:35Z,"Over the last 7 days, the Indian market has experienced a 4.7% decline, yet it has shown remarkable resilience with a 39% rise over the past year and an annual earnings growth forecast of 17%. In this dynamic environment, identifying stocks with strong fundamentals and growth potential can be key to uncovering undiscovered gems in India.",0.21666666666666667,0.6083333333333334,mostly truth
KRN.BO,Undiscovered Gems In India With Strong Fundamentals For October 2024,Simply Wall St.,https://finance.yahoo.com/news/undiscovered-gems-india-strong-fundamentals-010859248.html,2024-10-08T01:08:59Z,"Over the last 7 days, the Indian market has experienced a 3.6% drop, yet it has impressively risen by 40% over the past year, with earnings forecasted to grow by 17% annually. In such a dynamic environment, identifying stocks with strong fundamentals can be key to uncovering potential opportunities for long-term growth.",0.22037037037037038,0.6240740740740741,mostly truth
KRN.BO,Three Undiscovered Gems In India To Enhance Your Portfolio,Simply Wall St.,https://finance.yahoo.com/news/three-undiscovered-gems-india-enhance-101014851.html,2024-10-07T10:10:14Z,"Over the last 7 days, the Indian market has experienced a 3.6% drop, yet it has shown resilience with a remarkable 40% rise over the past year and an anticipated annual earnings growth of 17%. In this dynamic environment, identifying stocks that are not only positioned for growth but also underappreciated by the broader market can be key to enhancing your portfolio.",0.18571428571428572,0.5904761904761904,neutral
BAJAJ-AUTO.BO,Bajaj Auto Ltd (BOM:532977) Q2 2025 Earnings Call Highlights: Record Revenue Growth and ...,GuruFocus.com,https://finance.yahoo.com/news/bajaj-auto-ltd-bom-532977-110027950.html,2024-10-17T11:00:27Z,"Bajaj Auto Ltd (BOM:532977) reports a 22% revenue increase, driven by strong domestic and export performance, with significant contributions from electric and CNG vehicles.",0.26944444444444443,0.5694444444444444,mostly truth
BAJAJ-AUTO.BO,"India's Bajaj Auto slumps 12% on festive sales caution, drags broader market",Reuters,https://sg.finance.yahoo.com/news/indias-bajaj-auto-sinks-nearly-040348893.html,2024-10-17T04:03:48Z,"India's third-biggest motorcycle maker by sales said festive sales of motorcycles had grown only about 1%-2% so far this month, falling short of market expectations of 5%-6%.  This indicated that the season, which runs from October to November and when Indians generally make big-ticket purchases, would see sales growth of just 3%-5%, well below industry expectations of at least 8%.  The warning by Bajaj, the first automaker to report its results, weighed on the broader market, which fell 0.7%, as the forecast all but confirmed that high inflation, especially in food prices, forced consumers to limit expensive purchases in the roughly month-long season that started in early October.",-0.01076923076923077,0.5902564102564103,neutral
BAJAJ-AUTO.BO,Bajaj Auto opens new manufacturing facility in Brazil,Investment Monitor,https://www.investmentmonitor.ai/news/bajaj-auto-opens-new-manufacturing-facility-in-brazil/,2024-06-27T09:15:11Z,"The new plant will have an initial capacity of 20,000 units per year on a single-shift basis.",0.06818181818181818,0.22727272727272727,neutral
BAJAJ-AUTO.BO,"Indian shares snap four-week winning run on Middle East, US rate worries",Reuters,https://sg.finance.yahoo.com/news/indian-shares-set-drop-reports-023726205.html,2024-04-19T02:37:26Z,"BENGALURU (Reuters) -India's benchmark indexes bucked the global weakness to end higher on Friday, boosted by HDFC Bank, although the gains were not enough to prevent their first weekly loss in five on worries over the Middle East conflict and U.S. rates.  The Nifty 50 rose 0.69% to 22,147, while the S&P BSE Sensex added 0.83% to 73,088.33, gaining for the first time this week.  HDFC Bank, which has the highest weight on the Nifty, rose 2.45%, and helped lift financial services 1.31%, ahead of reporting its quarterly results on Saturday.",0.21666666666666667,0.39629629629629626,mostly truth
BAJAJ-AUTO.BO,"India's Bajaj Auto aims to make 10,000 Triumph units a month by September, CFO says",Reuters,https://sg.finance.yahoo.com/news/indias-bajaj-auto-beats-q4-113634655.html,2024-04-18T11:36:34Z,"BENGALURU (Reuters) -India's Bajaj Auto is aiming to achieve its target of producing 10,000 units of its Triumph motorcycles each month by September, a company executive said on Thursday.  ""I would pin that in the first half (of fiscal 2025),"" Dinesh Thapar, Bajaj Auto's financial chief, said in a post-earnings call when asked about the goal's trajectory.  Bajaj Auto ramped up its repertoire of premium brands, which includes KTM and Dominar, partnering with British bike-maker Triumph.",0.020833333333333336,0.125,neutral
